what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1361052264199
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1361052264200
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1361052264200
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1361052264201
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1361052264201
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1361052264202
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1361052264202
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1361052264203
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1361052264203
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1361052264203
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1361052264204
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1361052264204
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1361052264204
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1361052264205
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1361052264205
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1361052264205
started,bundle,com.collabnet.subversion.merge,3.0.5,"com.collabnet.subversion.merge",1361052264206
started,bundle,net.sf.eclipsecs.core,5.5.0.201111092104,"net.sf.eclipsecs.core",1361052264206
started,bundle,net.sf.eclipsecs.ui,5.5.0.201111092104,"net.sf.eclipsecs.ui",1361052264207
started,bundle,org.eclipse.dltk.core,1.0.0.v20090617-1157,"org.eclipse.dltk.core",1361052264207
started,bundle,org.eclipse.dltk.launching,1.0.0.v20090610-1638,"org.eclipse.dltk.launching",1361052264208
started,bundle,org.eclipse.dltk.ui,1.0.0.v20090617-1521,"org.eclipse.dltk.ui",1361052264209
started,bundle,org.jboss.ide.eclipse.as.core,2.2.0.v20110216-1758-H51-GA,"org.jboss.ide.eclipse.as.core",1361052264210
started,bundle,org.jboss.ide.eclipse.as.ui,2.2.0.v20110216-1758-H51-GA,"org.jboss.ide.eclipse.as.ui",1361052264210
started,bundle,org.jboss.tools.common,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common",1361052264210
started,bundle,org.jboss.tools.common.model,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.model",1361052264211
started,bundle,org.jboss.tools.common.projecttemplates,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.projecttemplates",1361052264211
started,bundle,org.jboss.tools.jmx.core,1.2.0.v20110215-1231-H25-GA,"org.jboss.tools.jmx.core",1361052264212
started,bundle,org.jboss.tools.jst.web,3.2.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.web",1361052264214
started,bundle,org.jboss.tools.runtime,1.2.0.v20110215-1238-H28-GA,"org.jboss.tools.runtime",1361052264215
started,bundle,org.jboss.tools.runtime.ui,1.0.0.v20110215-1238-H28-GA,"org.jboss.tools.runtime.ui",1361052264215
started,bundle,org.jboss.tools.usage,1.0.0.v20110215-1224-H25-GA,"org.jboss.tools.usage",1361052264215
started,bundle,org.tigris.subversion.clientadapter,1.8.0,"org.tigris.subversion.clientadapter",1361052264216
started,bundle,org.tigris.subversion.subclipse.core,1.8.4,"org.tigris.subversion.subclipse.core",1361052264216
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1361052264217
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.1.0,"org.tigris.subversion.subclipse.tools.usage",1361052264217
started,bundle,org.tigris.subversion.subclipse.ui,1.8.4,"org.tigris.subversion.subclipse.ui",1361052264218
os,sysinfo,,,"macosx",1361052264221
arch,sysinfo,,,"x86_64",1361052264221
ws,sysinfo,,,"cocoa",1361052264221
locale,sysinfo,,,"en_US",1361052264221
processors,sysinfo,,,"8",1361052264221
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1361052264221
java.runtime.version,sysinfo,,,"1.6.0_37-b06-434-11M3909",1361052264221
java.specification.name,sysinfo,,,"Java Platform API Specification",1361052264221
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1361052264221
java.specification.version,sysinfo,,,"1.6",1361052264221
java.vendor,sysinfo,,,"Apple Inc.",1361052264221
java.version,sysinfo,,,"1.6.0_37",1361052264221
java.vm.info,sysinfo,,,"mixed mode",1361052264221
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1361052264221
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1361052264221
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1361052264221
java.vm.specification.version,sysinfo,,,"1.0",1361052264221
java.vm.vendor,sysinfo,,,"Apple Inc.",1361052264221
java.vm.version,sysinfo,,,"20.12-b01-434",1361052264221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361052268128
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1361052269504
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1361052269510
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1361052269523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361052290553
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1361052304563
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1361052304573
started,bundle,org.eclipse.jst.common.frameworks,1.1.403.v201012160000,"org.eclipse.jst.common.frameworks",1361052305384
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1361052305406
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1361052305408
started,bundle,org.eclipse.jst.j2ee.web,1.1.404.v201102030400,"org.eclipse.jst.j2ee.web",1361052305409
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1361052305432
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1361052305440
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1361052305454
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1361052305456
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1361052305463
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1361052305494
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1361052305508
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1361052305510
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1361052305512
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1361052305570
started,bundle,org.eclipse.jst.jee.ui,1.0.304.v201101272100,"org.eclipse.jst.jee.ui",1361052305595
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1361052305607
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1361052305674
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1361052305780
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1361052305830
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1361052305831
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1361052305861
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1361052305902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361052305998
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1361052306038
started,bundle,org.eclipse.rse.services,3.2.2.R32x_v201102011435,"org.eclipse.rse.services",1361052306519
started,bundle,org.eclipse.rse.core,3.1.102.R32x_v201102011435,"org.eclipse.rse.core",1361052306535
started,bundle,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui",1361052306629
started,bundle,org.eclipse.dltk.rse.ui,1.0.0.v20090610-1638,"org.eclipse.dltk.rse.ui",1361052306631
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.1.v201008191400,"org.eclipse.rse.subsystems.files.core",1361052306634
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.101.v200907301400,"org.eclipse.rse.subsystems.files.local",1361052306636
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.100.v201003010830,"org.eclipse.rse.subsystems.shells.core",1361052306652
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.100.v200905272300,"org.eclipse.rse.subsystems.shells.local",1361052306653
started,bundle,org.eclipse.rse.connectorservice.local,2.1.100.v200905272300,"org.eclipse.rse.connectorservice.local",1361052306665
started,bundle,org.eclipse.rse.services.local,2.1.202.R32x_v201102011435,"org.eclipse.rse.services.local",1361052306666
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.2,"org.tigris.subversion.clientadapter.javahl",1361052307530
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361052308068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361052309736
started,bundle,org.eclipse.jem.workbench,2.0.300.v200910290230,"org.eclipse.jem.workbench",1361052309781
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1361052309881
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1361052309894
started,bundle,org.jboss.ide.eclipse.archives.core,3.2.0.v20110215-1233-H26-GA,"org.jboss.ide.eclipse.archives.core",1361052309913
started,bundle,org.jboss.ide.eclipse.archives.webtools,2.2.0.v20110216-1758-H51-GA,"org.jboss.ide.eclipse.archives.webtools",1361052309914
started,bundle,org.jboss.ide.eclipse.as.wtp.core,2.2.0.v20110216-1758-H51-GA,"org.jboss.ide.eclipse.as.wtp.core",1361052309914
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1361052310179
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1361052310183
error,log,,,"Project facet jbt.bpel.facet.core has not been defined. It is used in plugin org.jboss.ide.eclipse.as.core.",1361052310198
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1361052310255
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1361052310258
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1361052310259
started,bundle,org.jboss.tools.jst.web.kb,3.2.0.v20110215-1251-H28-GA,"org.jboss.tools.jst.web.kb",1361052310261
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1361052310274
started,bundle,org.jboss.tools.common.el.core,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.el.core",1361052310274
started,bundle,org.jboss.tools.jsf,3.2.0.v20110215-1535-H41-GA,"org.jboss.tools.jsf",1361052310277
started,bundle,org.jboss.tools.seam.core,3.2.0.v20110216-1818-H44-GA,"org.jboss.tools.seam.core",1361052310280
started,bundle,org.eclipse.jst.jsf.common,1.2.2.v201101211220,"org.eclipse.jst.jsf.common",1361052310280
started,bundle,org.eclipse.jst.jsf.core,1.3.3.v201102021253,"org.eclipse.jst.jsf.core",1361052310283
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1361052310310
started,bundle,org.eclipse.wst.wsi.ui,1.0.501.v201004201506,"org.eclipse.wst.wsi.ui",1361052310320
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1361052310343
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1361052310347
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1361052310349
started,bundle,org.jboss.tools.common.model.ui,3.2.0.v20110215-1235-H25-GA,"org.jboss.tools.common.model.ui",1361052310383
opened,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1361052310928
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1361052310939
started,bundle,org.jboss.tools.seam.xml,3.2.0.v20110216-1818-H44-GA,"org.jboss.tools.seam.xml",1361052311470
started,bundle,org.jboss.tools.seam.pages.xml,3.1.0.v20110216-1818-H44-GA,"org.jboss.tools.seam.pages.xml",1361052311472
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1361052311492
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1361052311506
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1361052311602
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1361052312499
started,bundle,org.eclipse.wst.css.core,1.1.402.v201102031915,"org.eclipse.wst.css.core",1361052312557
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1361052313074
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1361052313374
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1361052313379
started,bundle,org.jboss.ide.eclipse.archives.ui,3.2.0.v20110215-1233-H26-GA,"org.jboss.ide.eclipse.archives.ui",1361052313383
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.402.v201102071010,"org.eclipse.jst.j2ee.ejb",1361052313408
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1361052313410
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1361052313414
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1361052313416
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1361052313451
error,log,,,"Unhandled event loop exception",1361052313688
started,bundle,org.eclipse.jst.server.ui,1.1.101.v20100823b,"org.eclipse.jst.server.ui",1361052328647
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361052328675
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361052333546
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1361052333582
started,bundle,org.apache.ivyde.eclipse,2.1.0.201008101807-RELEASE,"org.apache.ivyde.eclipse",1361052341115
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361052341128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361052342502
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361052345480
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361052347567
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1361052347601
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361052354839
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361052354913
started,bundle,org.jboss.tools.jmx.ui,1.2.0.v20110215-1231-H25-GA,"org.jboss.tools.jmx.ui",1361052354991
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1361052358831
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1361052358832
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1361052358839
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1361052358840
started,bundle,org.eclipse.dltk.console.ui,1.0.0.v20090610-1638,"org.eclipse.dltk.console.ui",1361052358933
started,bundle,org.eclipse.dltk.tcl.ui,1.0.0.v20090617-1157,"org.eclipse.dltk.tcl.ui",1361052358933
started,bundle,org.eclipse.dltk.tcl.core,1.0.0.v20090613-1432,"org.eclipse.dltk.tcl.core",1361052358934
started,bundle,org.eclipse.dltk.validators.ui,1.0.0.v20090610-1638,"org.eclipse.dltk.validators.ui",1361052358938
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1361052361088
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.AllMarkersView",1361052365978
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1361052373874
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1361052376573
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1361052376573
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1361052376598
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361052376631
