what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1361055827812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361055838686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361055937743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361055940746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361055958894
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1361055961050
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1361055964716
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361055967558
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1361055969604
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1361055982809
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361055997496
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1361055998931
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1361056007529
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056014977
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1361056016283
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1361056042474
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056049264
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1361056051025
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1361056060102
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1361056061413
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056065283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056082715
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1361056085063
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056089761
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056091109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056109640
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056113964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056114487
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056138844
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056148772
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056149464
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056153937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056164395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056164787
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056168425
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056172003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056172392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056176063
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056180561
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056180938
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056183622
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056198153
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056198734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056225017
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1361056227259
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056231697
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056240337
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056240761
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056270545
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056279172
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056279711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056304238
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1361056310086
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056332056
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1361056335790
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056338800
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056343915
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1361056346495
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056361910
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056362503
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056367994
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056373969
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056394177
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056394690
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056396598
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056399248
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056399691
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056401109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056403625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056403990
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056407198
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056420608
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056420984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056423500
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1361056433768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056458621
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1361056463400
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056484825
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1361056487676
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056488143
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056491956
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1361056507083
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1361056510973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056519866
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1361056525446
activated,editor,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.core.csssource.source",1361056577548
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056586006
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056589248
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056597620
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056620174
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056620913
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056630556
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056644782
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056647287
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056658730
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056687321
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056688637
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056694931
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056701171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056702115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056846444
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1361056851332
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056855478
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056857407
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056866379
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056877389
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056888088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056892250
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056910584
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1361056916951
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056918313
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056920474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056934812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056941406
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056947414
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056949063
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056959774
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056978239
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056979135
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056983100
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361056993126
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361056993752
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361057001045
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361057002260
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361057013884
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361057017655
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361057022746
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1361057025396
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361057026231
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361057027087
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1361057053410
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1361057055968
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1361057063640
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1361057068080
